,CODE,NOM,DCI1,DOSAGE1,UNITE_DOSAGE1,FORME,PRESENTATION,PPV,PH,PRIX_BR,PRINCEPS_GENERIQUE,TAUX_REMBOURSEMENT
4617,6118001180691,COLPOTROPHINE,PROMESTRIENE,10,MG,CAPSULE VAGINALE,1 BOITE 10 CAPSULE GYNECOLOGIQUE,33.80,22.40,33.80,P,0%
4618,6118000190868,ROXID,NIFUROXAZIDE,200,MG,GELULE,1 BOITE 28 GELULE,30.80,19.20,30.80,G,70%
4619,6118000230106,IDOL 100 MG,INDOMETACINE,100,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,19.90,12.40,19.90,G,70%
4620,6118001183180,SUFENTA 10µG /2ML,SUFENTANIL,10,µG,SOLUTION INJECTABLE,1 BOITE 5 AMPOULE,-,42.70,42.70,P,0%
4621,6118010026966,CLOMID,CLOMIFENE,50,MG,COMPRIME SECABLE,1 BOITE 10 COMPRIME,130.60,86.40,130.60,P,0%
4622,6118001182879,CLOMID,CLOMIFENE,50,MG,COMPRIME SECABLE,1 BOITE 10 COMPRIME,130.60,86.40,130.60,P,0%
4623,6118000050162,CLARITYNE,LORATADINE,5,MG,SIROP,1 FLACON 60 ML,34.10,21.20,26.00,P,70%
4624,6118000140565,FRAXODI,NADROPARINE,19000,UI,SOLUTION INJECTABLE,1 BOITE 2 SERINGUE,466.40,-,466.40,P,70%
4625,6118000330288,FLUCONAZOLE GT 150 MG,FLUCONAZOLE,150,MG,GELULE,1 BOITE 2 GELULE,34.00,22.50,34.00,G,0%
4626,6118001181964,PEVARYL,ECONAZOLE,1,%,SOLUTION POUR APPLICATION LOCALE,1 FLACON 30 G,66.30,41.30,66.30,P,70%
4627,6118001050222,LAROXYL,AMITRIPTYLINE,50,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME,38.30,23.90,38.30,P,70%
4628,6118001040391,LAROXYL,AMITRIPTYLINE,50,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME,38.30,23.90,38.30,P,70%
4629,6118001030361,TRILEPTAL,OXCARBAZEPINE,600,MG,COMPRIME PELLICULE,1 BOITE 50 COMPRIME SECABLE,394.00,261.00,394.00,P,70%
4630,6118001120369,NOVONORM,REPAGLINIDE,1,MG,COMPRIME,1 BOITE 90 COMPRIME,177.50,110.90,177.50,P,70%
4631,6118000090762,RINOMICINE,PARACETAMOL / CHLORPHENAMINE,400 / 4,MG / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 10 SACHET,22.75,15.00,22.75,P,0%
4632,6118001170296,SOLU MEDROL,METHYLPREDNISOLONE,20,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,16.40,10.20,15.00,P,70%
4633,6118001100323,LEVOTHYROX,LEVOTHYROXINE SODIQUE,100,µG,COMPRIME SECABLE,1 BOITE 30 COMPRIME,24.40,15.20,24.40,P,70%
4634,6118000091363,DICLO PHARMA 5,DICLOFENAC,75,MG,SOLUTION INJECTABLE,1 BOITE 2 AMPOULE INJECTABLE,15.00,9.30,15.00,G,70%
4635,6118010115844,ODIA,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 30 COMPRIME,84.00,52.50,84.00,G,70%
4636,6118000022183,ODIA,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 30 COMPRIME,84.00,52.50,84.00,G,70%
4637,6118000140665,VOXCIB 200 MG,CELECOXIB,200,MG,GELULE,1 BOITE 10 GELULE,82.00,54.20,82.00,G,70%
4638,6118001110131,FLUZAIR,FLUTICASONE,125,µG,SUSPENSION POUR INHALATION BUCCALE,1 FLACON 120 DOSE,180.00,112.50,180.00,G,70%
4639,6118001150489,DUOFILM,ACIDE SALICYLIQUE / ACIDE LACTIQUE,16.7 / 100,G / G,SOLUTION POUR APPLICATION LOCALE,1 FLACON 15 ML,66.40,43.50,66.40,P,0%
4640,6118001141227,TWINRIX (ADULTE),VACCIN ANTI-HEPATITE A ET B,0,nan,SUSPENSION INJECTABLE,1 BOITE 1 SERINGUE PREREMPLIE,490.00,-,-,P,70%
4641,6118001021451,EPIRUBICINE MYLAN 2 MG/ML,EPIRUBICINE,50 / 25,MG/ML,SOLUTION POUR PERFUSION,1 BOITE 1 FLACON,325.00,216.00,325.00,G,70%
4642,6118000080916,DRILL EXPECT. AD.,CARBOCYSTEINE,750,MG,SIROP,1 FLACON 150 ML,27.30,18.00,27.30,G,0%
4643,6118001182404,TRANXILIUM,CLORAZEPATE,20,MG,COMPRIME TETRASECABLE,1 BOITE 20 COMPRIME,94.20,62.30,94.20,P,0%
4644,6118000090595,PIZEDA,PYRAZINAMIDE,500,MG,COMPRIME SECABLE,1 BOITE 50 COMPRIME,84.15,55.70,84.15,G,0%
4645,6118001070046,ANGI -SPRAY,HEXETIDINE / ACIDE PROPIONIQUE,182 / 118,MG / MG,COLLUTOIRE,1 FLACON 40 ML,53.30,35.25,53.30,P,0%
4646,6118010115783,DIVARIUS 20 MG,PAROXETINE,20,MG,COMPRIME PELLICULE SECABLE,1 BOITE 28 COMPRIME SECABLE,147.20,91.70,147.20,G,70%
4647,6118001260188,DIVARIUS 20 MG,PAROXETINE,20,MG,COMPRIME PELLICULE SECABLE,1 BOITE 28 COMPRIME SECABLE,147.20,91.70,147.20,G,70%
4648,6118010121654,PAXIL CR 12.5 MG,PAROXETINE,12.5,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME PELLICULE,80.00,-,80.00,P,0%
4649,6118001141814,PAXIL CR 12.5 MG,PAROXETINE,12.5,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME PELLICULE,80.00,-,80.00,P,0%
4650,6118000191018,ULCEMID,CIMETIDINE,400,MG,COMPRIME,1 BOITE 20 COMPRIME,32.00,19.90,32.00,G,70%
4651,6118000140795,TORVA,ATORVASTATINE,10,MG,COMPRIME ENROBE,1 BOITE 15 COMPRIME,60.00,37.40,60.00,G,70%
4652,6118000230267,ROMAC,ROXITHROMYCINE,150,MG,COMPRIME SECABLE,1 BOITE 10 COMPRIME,71.00,44.20,71.00,G,70%
4653,6118010120022,TRAMIUM150MG,TRAMADOL,150,MG,GELULE LP,1 BOITE 10 GELULE LP,61.00,40.30,61.00,G,0%
4654,6118001071388,TRAMIUM150MG,TRAMADOL,150,MG,GELULE LP,1 BOITE 10 GELULE LP,61.00,40.30,61.00,G,0%
4655,6118001021352,PACLITAXEL MYLAN PHARMA 100 MG/16.7 ML,PACLITAXEL,100,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 16.7 ML,823.00,547.00,823.00,G,70%
4656,6118010119965,VAXIGRIP,VACCIN ANTIGRIPPAL,nan,nan,PREPARATION INJECTABLE,1 BOITE 20 SERINGUE PREREMPLIE,1234.00,937.00,1234.00,P,70%
4657,6118010024184,EOSINE PHARMA,EOSINE,2,G,SOLUTION POUR APPLICATION LOCALE,1 FLACON 120 ML,14.55,-,14.55,G,0%
4658,6118001180936,ECLARAN,PEROXYDE DE BENZOYLE,10,%,GEL,1 TUBE 45 G,31.45,20.80,31.45,P,0%
4659,6118010114052,CHIBRO-CADRON,NEOMYCINE / DEXAMETHASONE,350000 / 100,UI / MG,COLLYRE,1 FLACON 5 ML,32.90,21.75,32.90,G,0%
4660,6118001071425,CHIBRO-CADRON,NEOMYCINE / DEXAMETHASONE,350000 / 100,UI / MG,COLLYRE,1 FLACON 5 ML,32.90,21.75,32.90,G,0%
4661,6118001150199,NASONEX,MOMETASONE,50,µG,SUSPENSION POUR PULVERISATION NASALE,1 FLACON 120 DOSE,136.20,84.90,110.00,P,70%
4662,6118001020911,DEXAMETHASONE MYLAN,DEXAMETHASONE,4,MG,SOLUTION INJECTABLE,1 BOITE 5 AMPOULE INJECTABLE,43.00,26.90,43.00,G,70%
4663,6118000240877,ULCEMAT,CIMETIDINE,200,MG,COMPRIME,1 BOITE 60 COMPRIME,58.15,38.50,58.15,G,70%
4664,6118000090977,TRIMOX,SULFAMETHOXAZOLE / TRIMETHOPRIME,100 / 20,MG / MG,COMPRIME,1 BOITE 20 COMPRIME,12.20,7.60,12.20,G,70%
4665,6118001141586,ZYBAN,BUPROPION,150,MG,COMPRIME PELLICULE LP,1 BOITE 30 COMPRIME,350.00,231.50,350.00,P,0%
4666,6118010117206,OPTICRON,CROMOGLYCATE DE SODIUM,2,%,COLLYRE,1 FLACON 5 ML,104.30,-,104.30,P,0%
4667,6118001182985,OPTICRON,CROMOGLYCATE DE SODIUM,2,%,COLLYRE,1 FLACON 5 ML,104.30,-,104.30,P,0%
4668,6118000031024,ANTAGON H2,CIMETIDINE,200,MG,COMPRIME EFFERVESCENT,1 BOITE 10 COMPRIME EFFERVESCENT,40.00,24.90,40.00,G,70%
4669,6118000130420,AMCARD,AMLODIPINE,10,MG,COMPRIME,1 BOITE 7 COMPRIME,25.00,15.60,25.00,G,70%
4670,6118000040736,SPIRALIDE,SPIRAMYCINE,3,MUI,COMPRIME SECABLE,1 BOITE 10 COMPRIME PELLICULE,73.90,46.10,73.90,G,70%
4671,6118010023682,BAITANET D,POLYVIDONE IODEE,10,%,SOLUTION POUR APPLICATION LOCALE,1 BIDON 5 L,295.80,-,295.80,G,0%
4672,6118000030072,AXIMYCINE,AMOXICILLINE,500,MG,GELULE,1 BOITE 24 GELULE,95.80,63.40,95.80,G,70%
4673,6118001070336,KEPPRA,LEVETIRACETAM,1,G,COMPRIME PELLICULE SECABLE,1 BOITE 60 COMPRIME,2266.00,-,2266.00,P,70%
4674,6118001090532,KOGENATE 250 UI,OCTOCOG ALPHA (FVIII RECOMBINANT),250,UI,POUDRE POUR SOLUTION INJECTABLE,1 KIT 250 UI,2089.00,1814.00,2089.00,P,70%
4675,6118001100828,TRIOMUNE 40,STAVUDINE / LAMIVUDINE,40 / 150,MG / MG,COMPRIME,1 BOITE 30 COMPRIME,98.30,61.40,98.30,G,70%
4676,6118001170388,ACCUPRIL,QUINAPRIL,20,MG,COMPRIME ENROBE SECABLE,1 BOITE 28 COMPRIME ENROBE,103.50,64.70,103.50,P,70%
4677,6118000071174,NOCOL,SIMVASTATINE,20,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,99.00,61.90,99.00,G,70%
4678,6118001120406,VAGIFEM,ESTRADIOL,25,µG,COMPRIME GYNECOLOGIQUE,1 BOITE 15 COMPRIME,171.50,113.40,171.50,P,0%
4679,6118001182220,SUFENTA,SUFENTANIL,250,µG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE INJECTABLE,1559.00,1031.30,1559.00,P,0%
4680,6118010118999,IPERTEN,MANIDIPINE,20,MG,COMPRIME,1 BOITE 28 COMPRIME,152.00,100.50,152.00,P,0%
4681,6118001260287,IPERTEN,MANIDIPINE,20,MG,COMPRIME,1 BOITE 28 COMPRIME,152.00,100.50,152.00,P,0%
4682,6118001100392,ANDRIOL GM,TESTOSTERONE,40,MG,CAPSULE,1 BOITE 60 COMPRIME,190.20,125.80,190.20,P,0%
4683,6118000161110,FLOXAPEN,FLUCLOXACILLINE,500,MG,POUDRE POUR USAGE PARENTERAL,1 BOITE 1 FLACON,14.15,9.30,13.60,P,70%
4684,6118000220237,CURAM,AMOXICILLINE / ACIDE CLAVULANIQUE,250 / 62.5,MG / MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,84.90,52.90,84.90,G,70%
4685,6118001141173,TRACRIUM,ATRACURIUM,50,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE INJECTABLE,1048.00,-,1048.00,P,0%
4686,6118000050582,CARDIX,CARVEDILOL,25,MG,COMPRIME SECABLE,1 BOITE 28 COMPRIME,89.00,55.60,89.00,G,70%
4687,6118000250289,LYSANXIA,PRAZEPAM,10,MG,COMPRIME SECABLE,1 BOITE 40 COMPRIME SECABLE,23.10,14.40,23.10,P,70%
4688,6118000011712,TOTHEMA,FER / MANGANESE,50 / 1.33,MG / MG,SOLUTION BUVABLE,1 BOITE 20 AMPOULE BUVABLE,42.20,-,42.20,P,0%
4689,6118001220021,CRONODINE LP 120 MG,DILTIAZEM,120,MG,GELULE LP,1 BOITE 30 GELULE,113.50,70.90,113.50,G,70%
4690,6118000190547,IPP,OMEPRAZOLE,20,MG,GELULE GASTRO-RESISTANTE,1 BOITE 14 GELULE,65.00,40.50,65.00,G,70%
4691,6118000280163,STARMOX,AMOXICILLINE,1,G,COMPRIME DISPERSIBLE,1 BOITE 16 COMPRIME,73.00,45.50,73.00,G,70%
4692,6118010025389,STREPTOCID,AMOXICILLINE,1,G,COMPRIME,1 BOITE 12 COMPRIME,58.80,36.60,58.80,G,70%
4693,6118000240099,BACTOX,AMOXICILLINE,1,G,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,52.80,34.90,52.80,G,70%
4694,6118001182046,PREPACOL L (H),BISACODYL / PHOSPHATE DISODIQUE / PHOSPHATE MONOSODIQUE,5 / 9.54 / 41.74,MG / G / G,SOLUTION BUVABLE,1 COFFRET 1 FLACON 30 ML + 4 COMPRIMES,17.85,11.80,17.85,P,0%
4695,6118010122828,PLAVIX 300 MG,CLOPIDOGREL,300,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,1542.00,1020.00,1542.00,P,0%
4696,6118001081752,PLAVIX 300 MG,CLOPIDOGREL,300,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,1542.00,1020.00,1542.00,P,0%
4697,6118010122811,PLAVIX 300 MG,CLOPIDOGREL,300,MG,COMPRIME PELLICULE,1 BOITE 4 COMPRIME PELLICULE,242.60,160.50,242.60,P,0%
4698,6118001230136,CARBOPLATINE AGUETTANT 450 MG,CARBOPLATINE,450,MG,SOLUTION POUR PERFUSION,1 BOITE 1 FLACON,2713.00,2381.00,2713.00,G,70%
4699,6118000081050,VOGALENE,METOPIMAZINE,0.1,%,SIROP,1 FLACON 150 ML,28.10,17.50,28.10,P,70%
4700,6118010010323,LOCABIOTAL,FUSAFUNGINE,50,µG,SOLUTION POUR PULVERISATION BUCCALE OU NASALE,1 FLACON 5 ML,52.00,-,52.00,P,0%
4701,6118000241102,"ADRENALINE 0,25 MG",EPINEPHRINE,0.25,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE INJECTABLE,18.25,12.10,18.25,G,70%
4702,6118000240525,NEO-CODION ENFANTS,CODEINE,0.1098,%,SIROP,1 FLACON 125 ML,14.25,9.40,14.25,P,0%
4703,6118010117862,KETALGIC LP 200 MG,KETOPROFENE,200,MG,GELULE LP,1 BOITE 14 GELULE,71.00,44.20,71.00,G,70%
4704,6118001240111,KETALGIC LP 200 MG,KETOPROFENE,200,MG,GELULE LP,1 BOITE 14 GELULE,71.00,44.20,71.00,G,70%
4705,6118000130505,LOMET,LANSOPRAZOLE,30,MG,GELULE,1 BOITE 14 GELULE,37.00,23.00,37.00,G,70%
4706,6118001181322,HEXABRIX,IOXAGLATE DE SODIUM ET DE MEGLUMINE,200,MG,SOLUTION INJECTABLE,1 FLACON 50 ML,247.40,163.70,247.40,P,0%
4707,6118000240976,"ADRENALINE 0,25 MG",EPINEPHRINE,0.25,MG,SOLUTION INJECTABLE,1 BOITE 100 AMPOULE INJECTABLE,167.40,104.60,167.40,G,70%
4708,6118001182466,VIVALAN LP,VILOXAZINE,300,MG,COMPRIME LP,1 BOITE 30 COMPRIME,255.90,169.30,255.90,P,0%
4709,6118001140312,FLIXOTIDE,FLUTICASONE,50,µG,SUSPENSION POUR INHALATION,1 FLACON 120 DOSE,110.00,-,110.00,P,70%
4710,6118000010562,EMOFORM,FORMALDEHYDE / CHLORURE DE SODIUM,1.4 / 4.8,% / %,PATE DENTIFRICE,1 TUBE 80 G,13.90,-,13.90,P,0%
4711,6118010118272,AVODART,DUTASTERIDE,0.5,MG,CAPSULE MOLLE,1 BOITE 30 CAPSULE,272.00,168.10,272.00,P,0%
4712,6118001141654,AVODART,DUTASTERIDE,0.5,MG,CAPSULE MOLLE,1 BOITE 30 CAPSULE,272.00,168.10,272.00,P,0%
4713,6118001150380,VIRAFERON PEG,INTERFERON ALFA-2B PEGYLE,100,µG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,-,1990.80,1990.80,P,70%
4714,6118000012306,BARALGIN M,METAMIZOLE,2.5,G,SOLUTION INJECTABLE,1 BOITE 5 AMPOULE,25.40,16.80,25.40,P,0%
4715,6118000100065,DIAMICRON,GLICLAZIDE,80,MG,COMPRIME SECABLE,1 BOITE 60 COMPRIME,99.00,65.50,83.40,P,70%
4716,6118010035470,CEFAPEROS,CEFATRIZINE,500,MG,GELULE,1 BOITE 8 GELULE,130.80,-,130.80,P,70%
4717,6118000310310,TRIBUTINE,TRIMEBUTINE,0.787,%,GRANULE POUR SUSPENSION BUVABLE,1 FLACON 250 ML,24.50,15.30,24.50,G,70%
4718,6118000120506,TOPREC,KETOPROFENE,25,MG,COMPRIME,1 BOITE 20 COMPRIME,29.70,18.50,29.70,P,70%
4719,6118000061731,TOPREC,KETOPROFENE,25,MG,COMPRIME,1 BOITE 20 COMPRIME,29.70,18.50,29.70,P,70%
4720,6118001220120,FLOTEC,FLUTICASONE,50,µG,SUSPENSION POUR PULVERISATION NASALE,1 FLACON 120 DOSE,74.00,48.90,74.00,G,70%
4721,6118000310464,FONGICAN,FLUCONAZOLE,150,MG,GELULE,1 BOITE 1 GELULE,21.80,13.60,21.80,G,70%
4722,6118001250264,CUSIVIRAL,ACICLOVIR,3,%,POMMADE OPHTALMIQUE,1 TUBE 4.5 G,85.30,53.10,85.30,G,70%
4723,6118001110322,GENTAMICIN-POS,GENTAMICINE,5,MG,COLLYRE,1 FLACON 5 ML,26.30,16.40,26.30,G,70%
4724,6118000010326,CONTALAX,BISACODYL,5,MG,COMPRIME GASTRO-RESISTANT,1 BOITE 30 COMPRIME GASTRO-RESISTANT,12.35,8.10,12.35,P,0%
4725,6118000240969,ZOLAM,LANSOPRAZOLE,30,MG,GELULE,1 BOITE 28 GELULE,120.70,75.20,120.70,G,70%
4726,6118010115523,SOCLAV,AMOXICILLINE / ACIDE CLAVULANIQUE,1 / 125,G / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,93.00,57.90,93.00,G,70%
4727,6118000022091,SOCLAV,AMOXICILLINE / ACIDE CLAVULANIQUE,1 / 125,G / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,93.00,57.90,93.00,G,70%
4728,6118001250394,OFTALMOTRIM,POLYMYXINE B / TRIMETHOPRIME,0.1 / 1000000,% / UI,COLLYRE,1 FLACON 5 ML,29.80,19.70,29.80,G,0%
4729,6118000080572,MUXOL,AMBROXOL,15,MG,SOLUTION BUVABLE,1 FLACON 250 ML,38.80,25.70,38.80,P,0%
4730,6118000191063,PROFLOX,CIPROFLOXACINE,250,MG,COMPRIME ENROBE,1 BOITE 10 COMPRIME,76.00,47.30,76.00,G,70%
4731,6118000010852,INTETRIX,TILIQUINOL / TILBROQUINOL,50 / 200,MG / MG,GELULE,1 BOITE 20 GELULE,33.90,21.10,33.90,P,70%
4732,6118010013645,STARPEN,PHENOXYMETHYLPENICILLINE BENZATHINE,0.4,MUI,GRANULE POUR SUSPENSION BUVABLE,1 FLACON 100 ML,39.55,-,39.55,G,70%
4733,6118001081769,PLAVIX 300 MG,CLOPIDOGREL,300,MG,COMPRIME PELLICULE,1 BOITE 4 COMPRIME PELLICULE,242.60,160.50,242.60,P,0%
4734,6118000081180,OXYBUT,OXYBUTININE,5,MG,COMPRIME SECABLE,1 BOITE 60 COMPRIME,51.00,33.70,51.00,G,0%
4735,6118000280330,CINET,DOMPERIDONE,1,MG/ML,SUSPENSION BUVABLE,1 FLACON 200 ML,30.00,18.70,30.00,G,70%
4736,6118001020843,METHYLPREDNISOLONE MYLAN,METHYLPREDNISOLONE,1,G,POUDRE POUR SOLUTION INJECTABLE IV,1 BOITE 1 FLACON,228.00,150.80,228.00,G,70%
4737,6118001250110,BUDENA,BUDESONIDE,200,µG,SUSPENSION POUR INHALATION BUCCALE,1 FLACON 200 DOSE,234.00,146.20,234.00,G,70%
4738,6118000011798,VERMOX,MEBENDAZOLE,500,MG,COMPRIME,1 BOITE 1 COMPRIME,14.80,9.20,14.80,P,70%
4739,6118010121715,NALOXONE MYLAN 0.4 MG/1 ML,CHLORHYDRATE DE NALOXONE ANHYDRE,0.4,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE,-,358.00,358.00,G,0%
4740,6118001020980,NALOXONE MYLAN 0.4 MG/1 ML,CHLORHYDRATE DE NALOXONE ANHYDRE,0.4,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE,-,358.00,358.00,G,0%
4741,6118010000973,SYNNAX,LAMOTRIGINE,5,MG,COMPRIME DISPERSIBLE,1 BOITE 60 COMPRIME,72.50,45.20,72.50,G,70%
4742,6118001101528,SYNNAX,LAMOTRIGINE,5,MG,COMPRIME DISPERSIBLE,1 BOITE 60 COMPRIME,72.50,45.20,72.50,G,70%
4743,6118010024610,MACROMAX 200 MG/5ML,AZITHROMYCINE,200,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 30 ML,73.00,45.50,73.00,G,70%
4744,6118000140597,BRONCHOKOD,CARBOCYSTEINE,5,%,SIROP,1 FLACON 125 ML,20.60,13.60,20.60,G,0%
4745,6118000032588,MICROZIDE,GLICLAZIDE,80,MG,COMPRIME SECABLE,1 BOITE 60 COMPRIME,61.00,38.10,61.00,G,70%
4746,6118001100071,OEDES,OMEPRAZOLE,20,MG,GELULE,1 BOITE 14 GELULE,55.00,34.30,55.00,G,70%
4747,6118000160373,CLAMOXYL,AMOXICILLINE,125,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 100 ML,25.40,15.80,25.40,P,70%
4748,6118000190349,DIFAL,DICLOFENAC,50,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME,44.20,27.50,44.20,G,70%
4749,6118000033141,PRASTENOR 20MG,PRAVASTATINE,20,MG,COMPRIME SECABLE,1 BOITE 84 COMPRIME SECABLE,380.30,251.60,380.30,G,0%
4750,6118001160464,FORTZAAR,LOSARTAN / HYDROCHLOROTHIAZIDE,100 / 12.5,MG / MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,261.00,163.50,261.00,P,70%
4751,6118000140405,ROCGEL,BOEHMITE,200,G,SUSPENSION BUVABLE,1 FLACON 250 ML,30.90,20.40,30.90,P,0%
4752,6118001270118,FRAKIDEX COLLYRE,DEXAMETHASONE / FRAMYCETINE,5 / 31500,MG / UI,COLLYRE,1 FLACON 5 ML,39.60,26.20,39.60,G,0%
4753,6118010020032,VELITENE,ACIDE ASCORBIQUE (VITAMINE C) / ALPHATOCOFEROL,200 / 50,MG / MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,74.50,49.25,74.50,G,0%
4754,6118001182442,VELITENE,ACIDE ASCORBIQUE (VITAMINE C) / ALPHATOCOFEROL,200 / 50,MG / MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,74.50,49.25,74.50,G,0%
4755,6118001050116,HERCEPTIN,TRASTUZUMAB,150,MG,POUDRE POUR PERFUSION,1 BOITE 1 FLACON,6890.00,6681.00,6890.00,P,70%
4756,6118001140596,GAVISCON,ALGINATE DE SODIUM / BICARBONATE DE SODIUM ADULTE,500 / 267,MG / MG,SUSPENSION BUVABLE,1 BOITE 24 SACHET,34.20,22.60,-,P,70%
4757,6118001220113,SEROHALE 250 µG,SALMETEROL / FLUTICASONE,25 / 250,µG / µG,SUSPENSION POUR INHALATION BUCCALE,1 FLACON 120 DOSE,185.00,115.60,185.00,G,70%
4758,6118001184095,SEROHALE 250 µG,SALMETEROL / FLUTICASONE,25 / 250,µG / µG,SUSPENSION POUR INHALATION BUCCALE,1 FLACON 120 DOSE,185.00,115.60,185.00,G,70%
4759,6118000140466,FRAXIPARINE,NADROPARINE,2850,UI,SOLUTION INJECTABLE,1 BOITE 2 SERINGUE,96.90,-,96.90,P,70%
4760,6118000140030,ARGININE VEYRON,ARGININE,1,G,SOLUTION BUVABLE,1 BOITE 20 AMPOULE BUVABLE,33.90,22.40,33.90,G,0%
4761,6118000021117,CLORACEF,CEFACLOR,125,MG,GRANULE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,46.60,29.00,46.60,G,70%
4762,6118001270774,TOPIRAMATE GT 50 MG,TOPIRAMATE,50,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME PELLICULE,41.00,27.10,41.00,G,0%
4763,6118000140702,TORVA,ATORVASTATINE,10,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME,116.00,72.30,116.00,G,70%
4764,6118001270019,CARTEOL,CARTEOLOL,1,%,COLLYRE,1 FLACON 3 ML,54.20,35.80,54.20,P,70%
4765,6118000220091,EURAX,CROTAMITON,10,%,CREME,1 TUBE 20 G,11.25,7.40,11.25,P,0%
4766,6118001120901,MOSCONTIN,MORPHINE,10,MG,COMPRIME LP,1 BOITE 14 COMPRIME,46.70,29.10,46.70,P,70%
4767,6118001200429,EBETAXEL,PACLITAXEL,150,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 25 ML,2317.00,1973.00,2317.00,G,70%
4768,6118000061298,MAGNE B 6,MAGNESIUM / PYRIDOXINE (VITAMINE B6),500 / 125,MG / MG,COMPRIME ENROBE,1 BOITE 50 COMPRIME,30.85,20.40,30.85,P,0%
4769,6118001110162,OROTREX,ISOTRETINOINE,10,MG,CAPSULE MOLLE,1 BOITE 10 CAPSULE,66.00,41.10,66.00,G,70%
4770,6118000091288,KEFOTAX IV,CEFOTAXIME,1,G,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,69.00,43.00,69.00,G,70%
4771,6118000092254,EUMOXOL 0.3%,AMBROXOL,0.3,%,SOLUTION BUVABLE,1 FLACON 250 ML,34.00,22.50,34.00,G,0%
4772,6118000170259,RANTUDIL RETARD,ACEMETACINE,90,MG,GELULE LP,1 BOITE 20 GELULE,58.90,36.70,58.90,P,70%
4773,6118000310181,NAPROXENE PHARMA FORT,NAPROXENE,550,MG,GELULE,1 BOITE 30 GELULE,86.70,54.00,86.70,G,70%
4774,6118000130215,ORUVAIL,KETOPROFENE,100,MG,GELULE LP,1 BOITE 14 GELULE,44.00,-,44.00,G,70%
4775,6118010025273,SEPTAZIDE,NIFUROXAZIDE,200,MG,GELULE,1 BOITE 30 GELULE,37.80,23.50,37.80,G,70%
4776,6118000090748,RINIAZIDE,RIFAMPICINE / ISONIAZIDE,150 / 100,MG / MG,GELULE,1 BOITE 100 GELULE,173.40,114.70,173.40,G,0%
4777,6118000100089,DIAMICRON LM,GLICLAZIDE,30,MG,COMPRIME LM,1 BOITE 60 COMPRIME,89.00,55.60,68.50,P,70%
4778,6118000091820,MACROMAX 200 MG/5ML,AZITHROMYCINE,200,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 30 ML,73.00,45.50,73.00,G,70%
4779,6118001181025,ELVORINE,FOLINATE DE CALCIUM,7.5,MG,COMPRIME,1 BOITE 16 COMPRIME,337.80,223.40,337.80,P,0%
4780,6118000090380,GRISEOPHARM,GRISEOFULVINE,500,MG,COMPRIME,1 BOITE 20 COMPRIME,34.50,21.50,34.50,G,70%
4781,6118001071081,STRATTERA 25 MG,ATOMOXETINE,25,MG,GELULE,1 BOITE 7 GELULE,266.50,176.30,266.50,P,0%
4782,6118001270781,TOPIRAMATE GT 50 MG,TOPIRAMATE,50,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,108.00,71.40,108.00,G,0%
4783,6118010116131,ALIMTA,PEMETREXED,500,MG,POUDRE POUR PERFUSION,1 BOITE 1 FLACON,11999.00,11771.00,11999.00,P,70%
